Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Etalans,France,47.15,6.2667,20.65,Overcast clouds,2.95,✅ Safe,2025-08-23 20:19:35
Etiolles,France,48.6333,2.4667,23.8,Scattered clouds,3.29,✅ Safe,2025-08-23 20:19:37
Etrigny,France,46.5833,4.8,24.47,Broken clouds,4.34,✅ Safe,2025-08-23 20:19:39
Evry,France,48.6167,2.4333,23.8,Scattered clouds,3.29,✅ Safe,2025-08-23 20:19:41
Eyrein,France,45.3333,1.95,26.89,Few clouds,2.69,✅ Safe,2025-08-23 20:19:43
Fecamp,France,49.75,0.3833,20.28,Few clouds,3.93,✅ Safe,2025-08-23 20:19:44
Fermanville,France,49.6833,-1.45,21.91,Broken clouds,3.47,✅ Safe,2025-08-23 20:19:46
Feuilleres,France,49.95,2.8333,20.73,Overcast clouds,3.74,✅ Safe,2025-08-23 20:19:48
Feyzin,France,45.6667,4.8667,25.58,Overcast clouds,5.71,⚠ Moderate,2025-08-23 20:19:50
Flammerans,France,47.2333,5.45,23.14,Overcast clouds,3.61,✅ Safe,2025-08-23 20:19:52
Fleurey-sur-Ouche,France,47.3167,4.85,22.27,Overcast clouds,3.62,✅ Safe,2025-08-23 20:19:54
Flins,France,48.9667,1.8667,23.79,Broken clouds,2.68,✅ Safe,2025-08-23 20:19:56
Fontafie,France,45.8667,0.55,28.02,Few clouds,2.23,✅ Safe,2025-08-23 20:19:57
Fontaine-le-Port,France,48.4833,2.7667,23.95,Scattered clouds,3.67,✅ Safe,2025-08-23 20:20:00
Fort-Batard,France,50.9,2.0,20.7,Broken clouds,5.77,⚠ Moderate,2025-08-23 20:20:01
Fos-sur-Mer,France,43.4333,4.9333,30.32,Clear sky,9.01,⚠ Moderate,2025-08-23 20:20:03
Fouesnant,France,47.9,-4.0167,22.33,Overcast clouds,3.62,✅ Safe,2025-08-23 20:20:04
Fougeres-sur-Bievre,France,47.45,1.35,24.79,Few clouds,3.96,✅ Safe,2025-08-23 20:20:06
Fraisse-des-Corbieres,France,42.9667,2.8667,30.29,Clear sky,4.38,✅ Safe,2025-08-23 20:20:07
Francueil,France,47.3167,1.0833,25.0,Scattered clouds,3.69,✅ Safe,2025-08-23 20:20:09
Frangy,France,46.0167,5.9333,25.05,Overcast clouds,2.82,✅ Safe,2025-08-23 20:20:10
Fresnes-sur-Escaut,France,50.4333,3.5833,20.54,Overcast clouds,5.37,⚠ Moderate,2025-08-23 20:20:12
Fresnes-sur-Marne,France,48.9333,2.7333,23.38,Overcast clouds,3.33,✅ Safe,2025-08-23 20:20:13
Fublaines,France,48.9333,2.9333,23.23,Overcast clouds,3.86,✅ Safe,2025-08-23 20:20:14
Fumay,France,49.9667,4.6833,18.55,Overcast clouds,1.95,✅ Safe,2025-08-23 20:20:16
Gauriac,France,45.0667,-0.6167,30.91,Few clouds,2.8,✅ Safe,2025-08-23 20:20:18
Gennevilliers,France,48.9333,2.3,23.76,Broken clouds,2.22,✅ Safe,2025-08-23 20:20:20
Gergy,France,46.8833,4.95,24.1,Overcast clouds,4.78,✅ Safe,2025-08-23 20:20:22
Geudertheim,France,48.7167,7.75,21.1,Overcast clouds,5.08,⚠ Moderate,2025-08-23 20:20:24
Gigny-sur-Saone,France,46.6667,4.9167,24.52,Broken clouds,4.81,✅ Safe,2025-08-23 20:20:25
Glaire-et-Villette,France,49.7167,4.9167,18.5,Overcast clouds,2.95,✅ Safe,2025-08-23 20:26:57
Gonfreville-l'Orcher,France,49.5,0.2333,21.84,Few clouds,4.43,✅ Safe,2025-08-23 20:26:59
Grande-Synthe,France,51.0,2.2833,20.53,Overcast clouds,4.84,✅ Safe,2025-08-23 20:27:00
Granville,France,48.8333,-1.5833,20.33,Overcast clouds,5.98,⚠ Moderate,2025-08-23 20:27:02
Gravelines,France,50.9833,2.1333,20.57,Broken clouds,5.15,⚠ Moderate,2025-08-23 20:27:03
Gravette,France,47.1333,-2.1667,23.13,Overcast clouds,6.22,⚠ Moderate,2025-08-23 20:27:05
Grigny,France,48.65,2.3833,23.79,Scattered clouds,2.89,✅ Safe,2025-08-23 20:27:07
Groix,France,47.6333,-3.4667,22.53,Overcast clouds,3.73,✅ Safe,2025-08-23 20:27:09
Guarbecque,France,50.6167,2.4833,20.82,Overcast clouds,4.99,✅ Safe,2025-08-23 20:27:11
Guenrouet,France,47.5167,-1.9667,25.76,Overcast clouds,3.04,✅ Safe,2025-08-23 20:27:13
Guerville,France,48.95,1.7333,23.52,Scattered clouds,2.88,✅ Safe,2025-08-23 20:27:15
Gueux,France,49.25,3.9,20.8,Overcast clouds,5.33,⚠ Moderate,2025-08-23 20:27:16
Guichen,France,47.9667,-1.7833,25.03,Overcast clouds,2.85,✅ Safe,2025-08-23 20:27:18
Guimaec,France,48.6667,-3.7,21.09,Overcast clouds,5.66,⚠ Moderate,2025-08-23 20:27:21
Guines,France,50.8667,1.8667,20.71,Broken clouds,5.7,⚠ Moderate,2025-08-23 20:27:22
Gujan-Mestras,France,44.6333,-1.0667,29.4,Clear sky,4.25,✅ Safe,2025-08-23 20:27:24
Haisnes,France,50.5167,2.8,20.77,Overcast clouds,4.75,✅ Safe,2025-08-23 20:27:26
Hardricourt,France,49.0,1.9,23.78,Broken clouds,2.95,✅ Safe,2025-08-23 20:27:27
Harfleur,France,49.5,0.2,21.84,Few clouds,4.43,✅ Safe,2025-08-23 20:27:29
Harnes,France,50.45,2.9,20.74,Overcast clouds,4.2,✅ Safe,2025-08-23 20:27:30
Hartzviller,France,48.6667,7.0833,19.94,Overcast clouds,3.27,✅ Safe,2025-08-23 20:27:31
Hautvillers,France,49.0833,3.95,20.1,Overcast clouds,4.59,✅ Safe,2025-08-23 20:27:33
Hennebont,France,47.8,-3.2833,23.41,Overcast clouds,4.13,✅ Safe,2025-08-23 20:27:36
Herault,France,43.35,3.2167,31.89,Clear sky,0.77,✅ Safe,2025-08-23 20:27:37
Heudebouville,France,49.2,1.25,23.8,Scattered clouds,4.48,✅ Safe,2025-08-23 20:27:39
Hohwarth,France,48.3333,7.35,21.02,Overcast clouds,2.3,✅ Safe,2025-08-23 20:27:40
Hombourg,France,47.7667,7.5,21.85,Overcast clouds,2.72,✅ Safe,2025-08-23 20:27:43
Homps,France,43.2667,2.7167,31.86,Clear sky,4.92,✅ Safe,2025-08-23 20:27:45
Honfleur,France,49.4167,0.2333,21.72,Few clouds,4.62,✅ Safe,2025-08-23 20:27:46
Hordain,France,50.2667,3.3167,20.6,Overcast clouds,3.81,✅ Safe,2025-08-23 20:27:48
Hossegor,France,43.6667,-1.4333,25.73,Clear sky,3.08,✅ Safe,2025-08-23 20:27:50
Huningue,France,47.6,7.5833,21.99,Overcast clouds,3.52,✅ Safe,2025-08-23 20:27:52
Hyeres,France,43.1167,6.1167,27.16,Clear sky,7.81,⚠ Moderate,2025-08-23 20:27:54
Igney,France,48.2667,6.4,20.28,Overcast clouds,4.29,✅ Safe,2025-08-23 20:27:56
Illange,France,49.3333,6.1833,18.99,Overcast clouds,3.8,✅ Safe,2025-08-23 20:27:58
Ingrandes,France,47.4,-0.9167,26.35,Overcast clouds,3.09,✅ Safe,2025-08-23 20:28:00
Isigny-sur-Mer,France,49.3,-1.1,22.16,Overcast clouds,6.44,⚠ Moderate,2025-08-23 20:28:02
Isle-Saint-Georges,France,44.7167,-0.4833,30.93,Clear sky,2.43,✅ Safe,2025-08-23 20:28:03
Issou,France,48.9833,1.8,23.71,Broken clouds,2.95,✅ Safe,2025-08-23 20:28:05
Izon,France,44.9167,-0.3667,30.95,Few clouds,2.79,✅ Safe,2025-08-23 20:28:07
Javrezac,France,45.7,-0.35,29.72,Clear sky,4.47,✅ Safe,2025-08-23 20:28:09
Joigny,France,47.9833,3.4,23.05,Broken clouds,4.65,✅ Safe,2025-08-23 20:28:11
Jouarre,France,48.9333,3.1333,22.91,Overcast clouds,4.44,✅ Safe,2025-08-23 20:28:13
Juan-les-Pins,France,43.5667,7.1,27.25,Clear sky,2.66,✅ Safe,2025-08-23 20:28:15
Junay,France,47.8833,3.95,22.95,Broken clouds,4.23,✅ Safe,2025-08-23 20:28:16
La Barbotiere,France,44.6333,-1.0667,29.4,Clear sky,4.25,✅ Safe,2025-08-23 20:28:18
La Bassee,France,50.5333,2.8,20.77,Overcast clouds,4.75,✅ Safe,2025-08-23 20:28:20
La Beaumette,France,44.15,6.9,19.09,Scattered clouds,2.58,✅ Safe,2025-08-23 20:28:22
La Bussiere-sur-Ouche,France,47.2167,4.7167,21.79,Overcast clouds,3.32,✅ Safe,2025-08-23 20:28:23
La Cerlangue,France,49.5,0.4167,21.44,Broken clouds,4.45,✅ Safe,2025-08-23 20:28:25
La Chapelle,France,47.8667,-2.4167,24.87,Broken clouds,2.76,✅ Safe,2025-08-23 20:28:27
La Chapelle-Saint-Sauveur,France,46.8333,5.2667,23.96,Overcast clouds,4.45,✅ Safe,2025-08-23 20:28:28
La Ciotat,France,43.1833,5.6,28.58,Clear sky,8.71,⚠ Moderate,2025-08-23 20:28:30
La Couarde-sur-Mer,France,46.2,-1.4,19.27,Scattered clouds,8.02,⚠ Moderate,2025-08-23 20:28:32
La Foret-Fouesnant,France,47.9167,-3.9833,22.25,Overcast clouds,3.69,✅ Safe,2025-08-23 20:28:34
La Grande-Motte,France,43.5667,4.0833,28.14,Clear sky,5.65,⚠ Moderate,2025-08-23 20:28:35
La Maxe,France,49.1667,6.1833,19.3,Overcast clouds,3.81,✅ Safe,2025-08-23 20:28:37
la Mede,France,43.4,5.1167,30.08,Clear sky,9.1,⚠ Moderate,2025-08-23 20:28:39
La Moutonne,France,43.1167,6.0667,27.09,Clear sky,8.23,⚠ Moderate,2025-08-23 20:28:41
la Pallice,France,46.1667,-1.2167,21.13,Scattered clouds,7.09,⚠ Moderate,2025-08-23 20:28:43
La Penne-sur-Ouveze,France,44.25,5.2167,26.26,Clear sky,4.52,✅ Safe,2025-08-23 20:28:45
La Redorte,France,43.25,2.6333,31.47,Clear sky,4.92,✅ Safe,2025-08-23 20:28:46
La Riviere,France,44.9333,-0.3167,31.03,Few clouds,2.77,✅ Safe,2025-08-23 20:28:48
La Rochelle,France,46.1667,-1.15,24.05,Scattered clouds,5.12,⚠ Moderate,2025-08-23 20:28:50
La Seyne-sur-Mer,France,43.1,5.8833,28.04,Clear sky,9.82,⚠ Moderate,2025-08-23 20:28:52
La Trinite-sur-Mer,France,47.5833,-3.0333,23.53,Overcast clouds,5.35,⚠ Moderate,2025-08-23 20:28:54
La Turballe,France,47.35,-2.5167,18.65,Overcast clouds,6.25,⚠ Moderate,2025-08-23 20:28:56
Labege,France,43.5333,1.5333,30.45,Clear sky,2.64,✅ Safe,2025-08-23 20:28:58
Lagny-sur-Marne,France,48.8667,2.7167,23.36,Broken clouds,3.68,✅ Safe,2025-08-23 20:29:00
Lamagistere,France,44.1167,0.8,30.71,Clear sky,2.62,✅ Safe,2025-08-23 20:29:01
Lamor-Plage,France,47.7,-3.3833,23.19,Overcast clouds,4.22,✅ Safe,2025-08-23 20:29:03
Landerneau,France,48.45,-4.25,21.31,Overcast clouds,3.86,✅ Safe,2025-08-23 20:29:04
Langon,France,44.55,-0.25,30.85,Clear sky,1.96,✅ Safe,2025-08-23 20:29:06
Lanildut,France,48.4833,-4.75,18.23,Overcast clouds,2.98,✅ Safe,2025-08-23 20:29:08
Lannion,France,48.7333,-3.45,22.07,Overcast clouds,5.84,⚠ Moderate,2025-08-23 20:29:10
Lauraguel,France,43.1,2.1667,30.09,Clear sky,3.59,✅ Safe,2025-08-23 20:29:12
Lauris,France,43.75,5.3167,29.13,Clear sky,7.71,⚠ Moderate,2025-08-23 20:29:14
Lavans-les-Dole,France,47.1333,5.5833,23.01,Overcast clouds,3.57,✅ Safe,2025-08-23 20:29:16
Lavera,France,43.3833,5.0333,29.75,Clear sky,8.74,⚠ Moderate,2025-08-23 20:29:18
Lazenay,France,47.0667,2.0667,25.32,Broken clouds,3.36,✅ Safe,2025-08-23 20:29:20
Le Barcares,France,42.7833,3.0333,29.71,Clear sky,2.14,✅ Safe,2025-08-23 20:29:22
Le Bonhomme,France,46.9667,-2.2333,21.45,Overcast clouds,6.42,⚠ Moderate,2025-08-23 20:29:24
Le Cailar,France,43.6667,4.2333,30.01,Clear sky,1.31,✅ Safe,2025-08-23 20:29:25
Le Cap-d'Agde,France,43.2833,3.5167,27.04,Clear sky,5.03,⚠ Moderate,2025-08-23 20:29:27
le Chateau Renard,France,47.7667,-1.5167,25.35,Broken clouds,3.11,✅ Safe,2025-08-23 20:29:29
Le Chesne,France,49.5167,4.7667,18.79,Overcast clouds,3.61,✅ Safe,2025-08-23 20:29:31
Le Controis-en-Sologne,France,47.4167,1.45,24.77,Few clouds,3.91,✅ Safe,2025-08-23 20:29:32
Le Creusot,France,46.8,4.4333,22.91,Overcast clouds,3.39,✅ Safe,2025-08-23 20:29:34
Le Crotoy,France,50.2167,1.6167,20.37,Overcast clouds,2.59,✅ Safe,2025-08-23 20:29:37
Le Fret,France,48.2833,-4.5167,18.74,Overcast clouds,4.0,✅ Safe,2025-08-23 20:29:38
Le Grand-Quevilly,France,49.4,1.05,23.02,Broken clouds,4.19,✅ Safe,2025-08-23 20:29:40
Le Grau-du-Roi,France,43.5333,4.1333,24.67,Clear sky,6.26,⚠ Moderate,2025-08-23 20:29:42
le Guildo,France,48.5667,-2.2167,23.14,Overcast clouds,5.29,⚠ Moderate,2025-08-23 20:29:44
Le Havre,France,49.5,0.1,21.28,Few clouds,5.09,⚠ Moderate,2025-08-23 20:29:46
Le Lion-d'Angers,France,47.6333,-0.7167,26.13,Broken clouds,3.08,✅ Safe,2025-08-23 20:29:48
Le Martelet,France,46.3,4.7,24.26,Overcast clouds,4.07,✅ Safe,2025-08-23 20:29:50
Le Mas-d'Agenais,France,44.4,0.2167,30.65,Clear sky,2.31,✅ Safe,2025-08-23 20:29:52
Le Meriot,France,48.5,3.45,23.33,Broken clouds,3.66,✅ Safe,2025-08-23 20:29:53
Le Moustoir,France,47.6167,-2.85,23.47,Overcast clouds,5.38,⚠ Moderate,2025-08-23 20:29:56
Le Perreux-sur-Marne,France,48.8333,2.4833,23.64,Broken clouds,2.33,✅ Safe,2025-08-23 20:29:57
Le Quesne,France,47.2833,-2.5,19.2,Overcast clouds,6.23,⚠ Moderate,2025-08-23 20:29:59
Le Roc-Saint-Andre,France,47.85,-2.45,24.96,Broken clouds,2.64,✅ Safe,2025-08-23 20:30:00
Le Sourn,France,48.05,-2.9833,23.38,Overcast clouds,1.7,✅ Safe,2025-08-23 20:30:02
Le Theil-sur-Huisne,France,48.2667,0.7,24.03,Broken clouds,3.09,✅ Safe,2025-08-23 20:30:03
Le Thoronet,France,43.45,6.3,28.5,Clear sky,6.11,⚠ Moderate,2025-08-23 20:30:06
Le Treport,France,50.0667,1.3667,20.32,Broken clouds,3.72,✅ Safe,2025-08-23 20:30:07
Le Verdon-sur-Mer,France,45.55,-1.0667,24.78,Clear sky,5.96,⚠ Moderate,2025-08-23 20:30:09
Le Vivier-sur-Mer,France,48.6,-1.7833,21.36,Overcast clouds,5.68,⚠ Moderate,2025-08-23 20:30:11
Lege-Cap-Ferret,France,44.8,-1.15,28.17,Clear sky,5.56,⚠ Moderate,2025-08-23 20:30:13
L'Eguille,France,45.7,-0.9833,29.23,Few clouds,3.19,✅ Safe,2025-08-23 20:30:15
Lerouville,France,48.7833,5.5333,18.86,Overcast clouds,5.15,⚠ Moderate,2025-08-23 20:30:17
Les Angles,France,43.9667,4.7667,29.29,Clear sky,10.3,⚡ Dangerous,2025-08-23 20:30:18
Les Billaux,France,44.95,-0.2333,31.02,Few clouds,2.68,✅ Safe,2025-08-23 20:30:20
Les Fougerets,France,47.7333,-2.2167,25.43,Broken clouds,2.36,✅ Safe,2025-08-23 20:30:22
Les Jonchets,France,49.10252,0.086012,22.01,Scattered clouds,5.42,⚠ Moderate,2025-08-23 20:30:24
Les Sables-d'Olonne,France,46.5,-1.7833,21.67,Broken clouds,5.77,⚠ Moderate,2025-08-23 20:30:26
Les Trois-Fontaines,France,50.1333,4.7833,18.57,Overcast clouds,2.77,✅ Safe,2025-08-23 20:30:27
Lesconil,France,47.8,-4.2167,21.27,Overcast clouds,3.01,✅ Safe,2025-08-23 20:30:29
Lesdins,France,49.8833,3.2667,20.46,Overcast clouds,3.74,✅ Safe,2025-08-23 20:30:31
Leucate,France,42.9167,3.0333,29.96,Clear sky,1.61,✅ Safe,2025-08-23 20:30:32
Lezardrieux,France,48.7833,-3.1,22.16,Overcast clouds,5.23,⚠ Moderate,2025-08-23 20:30:34
Libourne,France,44.9167,-0.25,31.07,Few clouds,2.84,✅ Safe,2025-08-23 20:30:36
Lignieres-de-Touraine,France,47.3,0.4167,25.34,Scattered clouds,3.07,✅ Safe,2025-08-23 20:30:38
L'Ile-d'Olonne,France,46.5667,-1.7833,22.93,Overcast clouds,5.33,⚠ Moderate,2025-08-23 20:30:39
L'Ile-d'Yeu,France,46.7167,-2.35,20.92,Overcast clouds,4.38,✅ Safe,2025-08-23 20:30:42
L'Ile-Rousse,France,42.6333,8.9333,26.97,Few clouds,2.83,✅ Safe,2025-08-23 20:30:43
Lille,France,50.6333,3.0667,20.67,Overcast clouds,5.24,⚠ Moderate,2025-08-23 20:30:45
Limay,France,48.9833,1.7333,23.86,Broken clouds,3.03,✅ Safe,2025-08-23 20:30:47
Limetz-Villez,France,49.0667,1.55,23.95,Broken clouds,3.58,✅ Safe,2025-08-23 20:30:49
Lire,France,47.35,-1.1667,26.25,Overcast clouds,3.21,✅ Safe,2025-08-23 20:30:51
Loche,France,46.2833,4.7667,24.89,Overcast clouds,4.79,✅ Safe,2025-08-23 20:30:52
Locmiquelic,France,47.7167,-3.35,23.42,Overcast clouds,4.53,✅ Safe,2025-08-23 20:30:54
Loctudy,France,47.8333,-4.1667,21.58,Overcast clouds,3.18,✅ Safe,2025-08-23 20:30:56
Loisy,France,46.5833,5.0333,24.71,Broken clouds,4.32,✅ Safe,2025-08-23 20:30:58
Longueau,France,49.8667,2.35,21.47,Overcast clouds,3.81,✅ Safe,2025-08-23 20:31:00
Lorient,France,47.75,-3.3667,23.23,Overcast clouds,4.2,✅ Safe,2025-08-23 20:31:02
L'Oserie,France,48.5333,0.95,23.15,Scattered clouds,3.27,✅ Safe,2025-08-23 20:31:04
Louailles,France,47.8,-0.25,25.72,Few clouds,3.03,✅ Safe,2025-08-23 20:31:06
Lugrin,France,46.4,6.6667,22.99,Overcast clouds,3.04,✅ Safe,2025-08-23 20:31:08
Luneray,France,49.8333,0.9167,21.4,Scattered clouds,3.9,✅ Safe,2025-08-23 20:31:10
Lutzelbourg,France,48.7333,7.25,19.58,Overcast clouds,2.78,✅ Safe,2025-08-23 20:31:12
Luzancy,France,48.9667,3.1667,22.09,Overcast clouds,4.47,✅ Safe,2025-08-23 20:31:13
Lyon,France,45.7667,4.8333,25.4,Overcast clouds,5.35,⚠ Moderate,2025-08-23 20:31:15
Macau,France,45.0167,-0.6167,30.76,Few clouds,2.46,✅ Safe,2025-08-23 20:31:17
Macon,France,46.3,4.8333,25.11,Overcast clouds,4.51,✅ Safe,2025-08-23 20:31:19
Magnanville,France,48.9667,1.6833,23.41,Scattered clouds,2.87,✅ Safe,2025-08-23 20:31:21
Mailly-le-Chateau,France,47.6,3.6333,23.74,Overcast clouds,4.56,✅ Safe,2025-08-23 20:31:22
Malleval,France,45.3833,4.7333,25.09,Broken clouds,6.65,⚠ Moderate,2025-08-23 20:31:25
Malmy,France,49.6,4.8333,18.1,Overcast clouds,3.46,✅ Safe,2025-08-23 20:31:27
Marans,France,46.3,-1.0,28.37,Broken clouds,2.2,✅ Safe,2025-08-23 20:31:29
Mareuil-le-Port,France,49.0833,3.7333,21.81,Overcast clouds,5.06,⚠ Moderate,2025-08-23 20:31:30
Mareuil-les-Meaux,France,48.9333,2.85,23.14,Overcast clouds,3.71,✅ Safe,2025-08-23 20:31:32
Marolles,France,48.7167,4.6333,20.86,Overcast clouds,4.54,✅ Safe,2025-08-23 20:31:34
Marseillan,France,43.35,3.5333,28.01,Clear sky,4.79,✅ Safe,2025-08-23 20:31:36
Marseille,France,43.3,5.4,29.33,Clear sky,8.35,⚠ Moderate,2025-08-23 20:31:38
Martot,France,49.3,1.05,23.44,Scattered clouds,4.36,✅ Safe,2025-08-23 20:31:40
Maubeuge,France,50.2833,3.9667,19.46,Overcast clouds,3.55,✅ Safe,2025-08-23 20:31:41
Mauguio,France,43.6167,4.0167,28.57,Clear sky,5.02,⚠ Moderate,2025-08-23 20:31:42
Mauves,France,45.0333,4.8333,26.71,Scattered clouds,7.89,⚠ Moderate,2025-08-23 20:31:44
Meaux,France,48.9667,2.8833,22.93,Overcast clouds,3.67,✅ Safe,2025-08-23 20:31:45
Melun,France,48.5333,2.6667,23.83,Scattered clouds,3.84,✅ Safe,2025-08-23 20:31:47
Merifons,France,43.6167,3.2833,30.03,Clear sky,2.91,✅ Safe,2025-08-23 20:31:48
Merignat,France,46.0667,5.4333,24.69,Overcast clouds,4.79,✅ Safe,2025-08-23 20:31:50
Mery-sur-Oise,France,49.0667,2.2,23.7,Overcast clouds,3.44,✅ Safe,2025-08-23 20:31:52
Metz,France,49.1333,6.1667,19.09,Overcast clouds,3.94,✅ Safe,2025-08-23 20:31:54
Mezieres-sur-Seine,France,48.9667,1.8,23.94,Broken clouds,2.81,✅ Safe,2025-08-23 20:31:56
Mezoargues,France,43.8667,4.65,29.99,Clear sky,10.19,⚡ Dangerous,2025-08-23 20:31:58
Millery,France,48.8167,6.1167,19.46,Overcast clouds,3.09,✅ Safe,2025-08-23 20:31:59
Mirepeisset,France,43.2833,2.9,32.36,Clear sky,4.44,✅ Safe,2025-08-23 20:32:01
Mireval,France,43.5,3.8,27.74,Clear sky,4.9,✅ Safe,2025-08-23 20:32:03
Moidrey,France,48.5667,-1.5,24.34,Broken clouds,4.94,✅ Safe,2025-08-23 20:32:05
Molosmes,France,47.8833,4.05,22.52,Broken clouds,4.14,✅ Safe,2025-08-23 20:32:07
Monein,France,43.3167,-0.5833,29.6,Clear sky,2.93,✅ Safe,2025-08-23 20:32:08
Monguilhem,France,43.85,-0.1833,30.4,Clear sky,2.07,✅ Safe,2025-08-23 20:32:10
Monmelian,France,45.5,6.0333,26.24,Overcast clouds,2.03,✅ Safe,2025-08-23 20:32:12
Monnieres,France,47.1167,5.4667,23.15,Overcast clouds,3.77,✅ Safe,2025-08-23 20:32:14
Monnieres,France,47.1333,-1.35,26.54,Overcast clouds,3.15,✅ Safe,2025-08-23 20:32:16
Montallery,France,47.7833,3.7,22.82,Overcast clouds,4.92,✅ Safe,2025-08-23 20:32:18
Montargis,France,48.0,2.7333,24.12,Broken clouds,3.96,✅ Safe,2025-08-23 20:32:20
Montbartier,France,43.9,1.2667,30.69,Clear sky,2.9,✅ Safe,2025-08-23 20:32:38
Montbeliard,France,47.5167,6.8,21.83,Overcast clouds,1.94,✅ Safe,2025-08-23 20:32:39
Montech,France,43.95,1.2333,30.68,Clear sky,2.77,✅ Safe,2025-08-23 20:32:41
Montoir-de-Bretagne,France,47.3333,-2.15,25.54,Overcast clouds,3.31,✅ Safe,2025-08-23 20:32:43
Monze,France,43.15,2.4667,30.21,Clear sky,4.3,✅ Safe,2025-08-23 20:32:44
Morainvilliers,France,48.9333,1.9333,23.57,Broken clouds,2.31,✅ Safe,2025-08-23 20:32:45
Morance,France,45.9,4.7,24.59,Overcast clouds,4.89,✅ Safe,2025-08-23 20:32:47
Morlaix,France,48.5833,-3.8333,21.32,Overcast clouds,5.56,⚠ Moderate,2025-08-23 20:32:49
Morsang-sur-Seine,France,48.5667,2.5,23.83,Scattered clouds,3.7,✅ Safe,2025-08-23 20:32:50
Moulle,France,50.7833,2.1667,20.56,Overcast clouds,5.08,⚠ Moderate,2025-08-23 20:32:52
Mouy-sur-Seine,France,48.4167,3.2333,23.75,Broken clouds,3.44,✅ Safe,2025-08-23 20:32:54
Moyencourt,France,49.7167,2.9333,21.23,Overcast clouds,4.35,✅ Safe,2025-08-23 20:32:55
Mudaison,France,43.6333,4.0167,29.05,Clear sky,4.28,✅ Safe,2025-08-23 20:32:57
Muides-sur-Loire,France,47.6667,1.5333,24.71,Scattered clouds,3.29,✅ Safe,2025-08-23 20:32:58
Muids,France,49.2167,1.3,23.78,Scattered clouds,4.67,✅ Safe,2025-08-23 20:33:00
Mulcent,France,48.8833,1.65,23.58,Few clouds,2.71,✅ Safe,2025-08-23 20:33:02
Mulhouse,France,47.75,7.3333,21.91,Overcast clouds,2.68,✅ Safe,2025-08-23 20:33:04
Murviel,France,43.4333,3.1333,32.34,Clear sky,3.23,✅ Safe,2025-08-23 20:33:06
Mutigny,France,49.0667,4.0167,20.35,Overcast clouds,4.29,✅ Safe,2025-08-23 20:33:08
Nancy,France,48.7,6.1833,19.89,Overcast clouds,2.92,✅ Safe,2025-08-23 20:33:10
Nantes,France,47.2167,-1.55,26.7,Overcast clouds,3.8,✅ Safe,2025-08-23 20:33:11
Nanteuil-sur-Aisne,France,49.5167,4.3,19.69,Overcast clouds,3.4,✅ Safe,2025-08-23 20:33:13
Nemours,France,48.2667,2.7,23.96,Scattered clouds,3.73,✅ Safe,2025-08-23 20:33:14
Neuf-Brisach,France,48.0167,7.5333,21.83,Overcast clouds,2.49,✅ Safe,2025-08-23 20:33:15
Nevers,France,47.0,3.15,24.83,Broken clouds,3.32,✅ Safe,2025-08-23 20:33:17
Nice,France,43.7,7.2667,27.83,Clear sky,2.6,✅ Safe,2025-08-23 20:33:20
Nommay,France,47.5333,6.85,21.65,Overcast clouds,1.36,✅ Safe,2025-08-23 20:33:21
Novillars,France,47.2833,6.1333,22.19,Overcast clouds,2.75,✅ Safe,2025-08-23 20:33:23
Noyen-sur-Seine,France,48.45,3.35,23.55,Broken clouds,3.46,✅ Safe,2025-08-23 20:33:25
Oigny-en-Valois,France,49.2167,3.1333,21.64,Overcast clouds,5.13,⚠ Moderate,2025-08-23 20:33:27
Olonzac,France,43.2833,2.7167,31.54,Clear sky,4.92,✅ Safe,2025-08-23 20:33:29
Ondes,France,43.7833,1.3,30.82,Clear sky,3.09,✅ Safe,2025-08-23 20:33:31
Orchamps,France,47.15,5.65,22.84,Overcast clouds,3.47,✅ Safe,2025-08-23 20:33:33
Ottmarsheim,France,47.7833,7.5167,21.92,Overcast clouds,2.56,✅ Safe,2025-08-23 20:33:35
Ouistreham,France,49.2833,-0.2667,22.08,Scattered clouds,4.74,✅ Safe,2025-08-23 20:33:36
Pagny-la-Ville,France,47.0667,5.1667,23.55,Overcast clouds,4.41,✅ Safe,2025-08-23 20:33:38
Paillencourt,France,50.25,3.2667,20.68,Overcast clouds,3.75,✅ Safe,2025-08-23 20:33:40
Paimbuf,France,47.2833,-2.0167,25.92,Overcast clouds,2.09,✅ Safe,2025-08-23 20:33:43
Paimpol,France,48.7833,-3.05,22.22,Overcast clouds,5.1,⚠ Moderate,2025-08-23 20:33:45
Pantin,France,48.9,2.4,23.36,Broken clouds,2.17,✅ Safe,2025-08-23 20:33:46
Pargny-sur-Saulx,France,48.7667,4.8167,20.72,Overcast clouds,4.74,✅ Safe,2025-08-23 20:33:48
Paris,France,48.85,2.35,23.5,Broken clouds,1.94,✅ Safe,2025-08-23 20:33:50
Pauillac,France,45.2,-0.75,30.57,Few clouds,3.86,✅ Safe,2025-08-23 20:33:52
Penmarc'H Point,France,47.8,-4.3667,19.25,Overcast clouds,2.34,✅ Safe,2025-08-23 20:33:54
Perignat-les-Sarlieve,France,45.7333,3.1333,25.11,Few clouds,4.56,✅ Safe,2025-08-23 20:33:56
