Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Herentals,Belgium,51.183,4.833,19.05,Broken clouds,3.71,✅ Safe,2025-08-23 18:39:45
Hemiksem,Belgium,51.15,4.35,19.27,Overcast clouds,3.53,✅ Safe,2025-08-23 18:39:47
Halle,Belgium,50.733,4.233,18.84,Overcast clouds,3.95,✅ Safe,2025-08-23 18:39:49
Houdeng-Aimeries,Belgium,50.483,4.133,18.4,Overcast clouds,3.18,✅ Safe,2025-08-23 18:39:51
Houdeng-Goegnies,Belgium,50.483,4.15,18.4,Overcast clouds,3.18,✅ Safe,2025-08-23 18:39:53
Helkijn,Belgium,50.733,3.383,19.95,Overcast clouds,4.64,✅ Safe,2025-08-23 18:39:54
Hermalle-sous-Huy,Belgium,50.55,5.367,17.97,Overcast clouds,1.52,✅ Safe,2025-08-23 18:39:56
Hensies,Belgium,50.433,3.667,19.37,Overcast clouds,2.81,✅ Safe,2025-08-23 18:39:57
Hollain,Belgium,50.533,3.417,19.66,Overcast clouds,3.44,✅ Safe,2025-08-23 18:39:59
Hastiere-par-dela,Belgium,50.217,4.833,17.09,Overcast clouds,2.63,✅ Safe,2025-08-23 18:40:01
Havre,Belgium,50.467,4.033,18.86,Overcast clouds,3.19,✅ Safe,2025-08-23 18:40:03
Hourpes,Belgium,50.367,4.283,17.68,Overcast clouds,2.59,✅ Safe,2025-08-23 18:40:05
Herstal,Belgium,50.667,5.633,18.02,Broken clouds,0.7,✅ Safe,2025-08-23 18:40:06
Hofstade,Belgium,50.967,4.033,19.38,Broken clouds,5.19,⚠ Moderate,2025-08-23 18:40:08
Sint-Huibrechts-Lille,Belgium,51.217,5.483,18.78,Scattered clouds,4.79,✅ Safe,2025-08-23 18:40:10
Hasselt,Belgium,50.933,5.333,18.69,Overcast clouds,2.81,✅ Safe,2025-08-23 18:40:11
Hautrage,Belgium,50.483,3.75,19.17,Overcast clouds,3.02,✅ Safe,2025-08-23 18:40:13
Humbeek,Belgium,50.967,4.383,19.13,Broken clouds,3.88,✅ Safe,2025-08-23 18:40:15
Hever,Belgium,51.0,4.55,19.21,Broken clouds,3.66,✅ Safe,2025-08-23 18:40:16
Herdersem,Belgium,50.967,4.067,19.37,Broken clouds,5.15,⚠ Moderate,2025-08-23 18:40:18
Ingelmunster,Belgium,50.917,3.25,20.28,Broken clouds,5.97,⚠ Moderate,2025-08-23 18:40:20
Isieres,Belgium,50.667,3.817,19.31,Overcast clouds,3.76,✅ Safe,2025-08-23 18:40:21
Itter (Ittre),Belgium,50.65,4.267,18.2,Overcast clouds,3.57,✅ Safe,2025-08-23 18:40:23
Izegem,Belgium,50.917,3.2,20.37,Broken clouds,5.87,⚠ Moderate,2025-08-23 18:40:25
Java,Belgium,50.517,5.15,17.53,Overcast clouds,1.3,✅ Safe,2025-08-23 18:40:27
Jemeppe-sur-Sambre,Belgium,50.467,4.667,17.54,Overcast clouds,1.5,✅ Safe,2025-08-23 18:40:29
Kain,Belgium,50.633,3.367,19.87,Overcast clouds,3.96,✅ Safe,2025-08-23 18:40:30
Canne (Kanne),Belgium,50.817,5.667,17.94,Broken clouds,1.19,✅ Safe,2025-08-23 18:40:32
Kieldrecht,Belgium,51.283,4.167,19.48,Broken clouds,4.23,✅ Safe,2025-08-23 18:40:34
Kruibeke,Belgium,51.167,4.317,19.24,Overcast clouds,3.66,✅ Safe,2025-08-23 18:40:36
Kerkhove,Belgium,50.8,3.5,19.8,Overcast clouds,5.62,⚠ Moderate,2025-08-23 18:40:38
Kampenhout,Belgium,50.95,4.55,19.22,Overcast clouds,4.03,✅ Safe,2025-08-23 18:40:40
Knesselaere,Belgium,51.133,3.417,20.12,Few clouds,6.36,⚠ Moderate,2025-08-23 18:40:41
Kallo,Belgium,51.25,4.283,19.29,Overcast clouds,3.58,✅ Safe,2025-08-23 18:40:43
Kapelle-op-den-Bos,Belgium,51.017,4.367,19.22,Broken clouds,3.7,✅ Safe,2025-08-23 18:40:44
Kinrooi,Belgium,51.15,5.75,18.71,Few clouds,4.2,✅ Safe,2025-08-23 18:40:46
Kessenich,Belgium,51.15,5.817,18.69,Few clouds,4.16,✅ Safe,2025-08-23 18:40:48
Kluisbergen,Belgium,50.783,3.517,19.71,Overcast clouds,5.45,⚠ Moderate,2025-08-23 18:40:50
Kuurne,Belgium,50.85,3.283,20.18,Overcast clouds,5.42,⚠ Moderate,2025-08-23 18:40:51
Klein Veerle,Belgium,51.333,4.667,18.96,Overcast clouds,3.46,✅ Safe,2025-08-23 18:40:53
Lanaken,Belgium,50.883,5.65,18.21,Broken clouds,1.61,✅ Safe,2025-08-23 18:40:55
Lembeek,Belgium,50.717,4.217,18.84,Overcast clouds,3.95,✅ Safe,2025-08-23 18:40:56
Landelies,Belgium,50.383,4.35,17.91,Overcast clouds,2.5,✅ Safe,2025-08-23 18:40:58
Lessines,Belgium,50.717,3.833,19.24,Overcast clouds,3.91,✅ Safe,2025-08-23 18:41:00
Leuven,Belgium,50.883,4.7,18.9,Overcast clouds,4.63,✅ Safe,2025-08-23 18:41:01
Leffinge,Belgium,51.167,2.883,20.52,Scattered clouds,6.24,⚠ Moderate,2025-08-23 18:41:03
Langerbrugge,Belgium,51.117,3.733,19.74,Scattered clouds,5.24,⚠ Moderate,2025-08-23 18:41:04
Langerlo,Belgium,50.95,5.5,18.43,Broken clouds,2.2,✅ Safe,2025-08-23 18:41:06
Liefkenshoek,Belgium,51.017,3.883,19.57,Broken clouds,4.98,✅ Safe,2025-08-23 18:41:08
Lier,Belgium,51.133,4.567,19.17,Overcast clouds,3.15,✅ Safe,2025-08-23 18:41:10
Lillo,Belgium,51.3,4.3,19.27,Overcast clouds,3.59,✅ Safe,2025-08-23 18:41:11
Lixhe,Belgium,50.75,5.667,17.58,Scattered clouds,0.87,✅ Safe,2025-08-23 18:41:13
Lommel,Belgium,51.233,5.3,18.76,Few clouds,4.37,✅ Safe,2025-08-23 18:41:14
Lanklaar,Belgium,51.017,5.717,18.51,Broken clouds,2.6,✅ Safe,2025-08-23 18:41:17
Lanaye (Ternaaien),Belgium,50.783,5.683,17.72,Broken clouds,0.99,✅ Safe,2025-08-23 18:41:18
Lot,Belgium,50.767,4.267,18.86,Overcast clouds,4.14,✅ Safe,2025-08-23 18:41:20
Lozen,Belgium,51.2,5.567,18.77,Few clouds,4.82,✅ Safe,2025-08-23 18:41:22
Leopoldsburg,Belgium,51.117,5.25,18.73,Broken clouds,4.06,✅ Safe,2025-08-23 18:41:24
Laplaigne,Belgium,50.517,3.433,19.66,Overcast clouds,3.44,✅ Safe,2025-08-23 18:41:26
Ledeberg,Belgium,51.033,3.75,19.68,Scattered clouds,4.91,✅ Safe,2025-08-23 18:41:28
Lummen,Belgium,50.983,5.2,18.84,Overcast clouds,3.84,✅ Safe,2025-08-23 18:41:29
Manage,Belgium,50.5,4.217,18.12,Overcast clouds,3.13,✅ Safe,2025-08-23 18:41:31
Marchienne-au-Pont,Belgium,50.4,4.383,17.83,Overcast clouds,2.41,✅ Safe,2025-08-23 18:41:33
Meer,Belgium,51.45,4.733,18.95,Overcast clouds,3.64,✅ Safe,2025-08-23 18:41:35
Meerhout,Belgium,51.133,5.083,18.94,Scattered clouds,4.05,✅ Safe,2025-08-23 18:41:37
Melle,Belgium,51.0,3.8,19.53,Broken clouds,4.79,✅ Safe,2025-08-23 18:41:39
Menen,Belgium,50.8,3.117,20.52,Overcast clouds,4.82,✅ Safe,2025-08-23 18:41:41
Moerbeke-Waas,Belgium,51.167,3.933,19.6,Scattered clouds,5.38,⚠ Moderate,2025-08-23 18:41:42
Maffle,Belgium,50.617,3.8,19.28,Overcast clouds,3.53,✅ Safe,2025-08-23 18:41:44
Montignies-sur-Sambre,Belgium,50.4,4.5,17.78,Overcast clouds,1.91,✅ Safe,2025-08-23 18:41:45
Massenhoven,Belgium,51.2,4.617,19.12,Overcast clouds,3.28,✅ Safe,2025-08-23 18:41:47
Marly,Belgium,50.883,4.383,18.78,Overcast clouds,4.16,✅ Safe,2025-08-23 18:41:49
Maasmechelen,Belgium,50.817,5.667,17.94,Broken clouds,1.19,✅ Safe,2025-08-23 18:41:51
Moen,Belgium,50.767,3.4,19.82,Overcast clouds,5.18,⚠ Moderate,2025-08-23 18:41:53
Merendree,Belgium,51.083,3.583,19.99,Scattered clouds,6.06,⚠ Moderate,2025-08-23 18:41:54
Maurage,Belgium,50.45,4.083,18.51,Overcast clouds,3.2,✅ Safe,2025-08-23 18:41:56
Merksem,Belgium,51.25,4.45,19.19,Overcast clouds,3.18,✅ Safe,2025-08-23 18:41:58
Merelbeke,Belgium,51.0,3.75,19.64,Broken clouds,4.8,✅ Safe,2025-08-23 18:42:00
Merkem,Belgium,50.95,2.85,20.93,Overcast clouds,5.68,⚠ Moderate,2025-08-23 18:42:02
Monsin,Belgium,50.667,5.633,18.02,Broken clouds,0.7,✅ Safe,2025-08-23 18:42:04
Molenbeek-Saint-Jean (Sint-Jans-Mol,Belgium,50.85,4.317,18.72,Overcast clouds,4.24,✅ Safe,2025-08-23 18:42:05
Maaseik,Belgium,51.1,5.8,18.66,Scattered clouds,3.64,✅ Safe,2025-08-23 18:42:07
Maisieres,Belgium,50.483,3.95,18.91,Overcast clouds,3.13,✅ Safe,2025-08-23 18:42:09
Monceau-sur-Sambre,Belgium,50.417,4.367,17.8,Overcast clouds,2.48,✅ Safe,2025-08-23 18:42:10
Namur,Belgium,50.467,4.867,17.48,Overcast clouds,0.94,✅ Safe,2025-08-23 18:42:12
Nimy,Belgium,50.467,3.95,18.91,Overcast clouds,3.13,✅ Safe,2025-08-23 18:42:14
Nieuwpoort,Belgium,51.133,2.75,20.5,Broken clouds,6.14,⚠ Moderate,2025-08-23 18:42:15
Niel,Belgium,51.117,4.333,19.26,Overcast clouds,3.59,✅ Safe,2025-08-23 18:42:17
Neerpelt,Belgium,51.217,5.417,18.8,Scattered clouds,4.7,✅ Safe,2025-08-23 18:42:19
Neeroeteren,Belgium,51.083,5.7,18.59,Broken clouds,3.45,✅ Safe,2025-08-23 18:42:21
Renory,Belgium,50.6,5.55,18.05,Broken clouds,1.14,✅ Safe,2025-08-23 18:42:23
Neder-Over-Heembeek,Belgium,50.9,4.383,18.78,Overcast clouds,4.16,✅ Safe,2025-08-23 18:42:25
Nevele,Belgium,51.033,3.55,20.03,Scattered clouds,6.23,⚠ Moderate,2025-08-23 18:42:26
Noeveren,Belgium,51.1,4.35,19.26,Overcast clouds,3.59,✅ Safe,2025-08-23 18:42:28
Nijlen,Belgium,51.167,4.65,19.17,Overcast clouds,3.29,✅ Safe,2025-08-23 18:42:29
Oudenburg,Belgium,51.183,3.0,20.47,Few clouds,6.23,⚠ Moderate,2025-08-23 18:42:31
Obourg,Belgium,50.467,4.0,18.97,Overcast clouds,3.16,✅ Safe,2025-08-23 18:42:33
Ombret-Rawsa,Belgium,50.55,5.333,17.61,Overcast clouds,1.54,✅ Safe,2025-08-23 18:42:35
Auderghem (Oudergem)/Brussel (Bruxe,Belgium,50.817,4.433,18.53,Overcast clouds,4.49,✅ Safe,2025-08-23 18:42:36
Oelegem,Belgium,51.217,4.583,19.14,Overcast clouds,3.17,✅ Safe,2025-08-23 18:42:38
Oevel,Belgium,51.133,4.883,19.05,Broken clouds,3.76,✅ Safe,2025-08-23 18:42:40
Ollignies,Belgium,50.683,3.85,19.32,Overcast clouds,3.66,✅ Safe,2025-08-23 18:42:42
Ophoven,Belgium,51.117,5.8,18.66,Scattered clouds,3.64,✅ Safe,2025-08-23 18:42:44
Overboelare,Belgium,50.75,3.85,19.19,Overcast clouds,4.03,✅ Safe,2025-08-23 18:42:46
Olen,Belgium,51.15,4.85,19.13,Broken clouds,3.7,✅ Safe,2025-08-23 18:42:48
Oupeye,Belgium,50.7,5.65,17.66,Broken clouds,0.74,✅ Safe,2025-08-23 18:42:49
Oisquercq,Belgium,50.667,4.217,18.64,Overcast clouds,3.67,✅ Safe,2025-08-23 18:42:51
Oud-Turnhout,Belgium,51.317,4.983,18.9,Few clouds,3.7,✅ Safe,2025-08-23 18:42:52
Oudenaarde,Belgium,50.85,3.6,19.72,Broken clouds,5.49,⚠ Moderate,2025-08-23 18:42:54
Ougree,Belgium,50.6,5.533,18.05,Broken clouds,1.14,✅ Safe,2025-08-23 18:42:56
Paal,Belgium,51.033,5.183,18.87,Overcast clouds,3.97,✅ Safe,2025-08-23 18:42:58
Pecq,Belgium,50.683,3.333,19.95,Overcast clouds,4.15,✅ Safe,2025-08-23 18:43:00
Profondeville,Belgium,50.383,4.867,17.13,Overcast clouds,1.4,✅ Safe,2025-08-23 18:43:01
Peronnes/Binche,Belgium,50.433,4.133,18.6,Overcast clouds,3.14,✅ Safe,2025-08-23 18:43:03
Pont-de-Loup,Belgium,50.417,4.533,17.59,Overcast clouds,1.81,✅ Safe,2025-08-23 18:43:04
Petit-Lanaye,Belgium,50.783,5.683,17.72,Broken clouds,0.99,✅ Safe,2025-08-23 18:43:06
Pommeroeul,Belgium,50.45,3.7,19.39,Overcast clouds,2.92,✅ Safe,2025-08-23 18:43:08
Pijp Tabak,Belgium,51.233,4.35,19.26,Overcast clouds,3.48,✅ Safe,2025-08-23 18:43:09
Pottes,Belgium,50.733,3.4,19.91,Overcast clouds,4.78,✅ Safe,2025-08-23 18:43:11
Puurs,Belgium,51.083,4.283,19.29,Broken clouds,3.77,✅ Safe,2025-08-23 18:43:13
La Roche-en-Ardenne,Belgium,50.183,5.583,16.6,Overcast clouds,2.71,✅ Safe,2025-08-23 18:43:15
Roesbrugge,Belgium,50.917,2.617,20.72,Overcast clouds,5.34,⚠ Moderate,2025-08-23 18:43:17
Rebaix,Belgium,50.65,3.783,19.59,Overcast clouds,3.64,✅ Safe,2025-08-23 18:43:19
Ramegnies-Chin,Belgium,50.65,3.317,20.29,Overcast clouds,3.87,✅ Safe,2025-08-23 18:43:20
Roucourt,Belgium,50.533,3.583,19.68,Overcast clouds,3.45,✅ Safe,2025-08-23 18:43:22
Rekkem,Belgium,50.833,3.617,20.13,Broken clouds,5.49,⚠ Moderate,2025-08-23 18:43:24
Erquelinnes,Belgium,50.3,4.117,18.24,Overcast clouds,3.08,✅ Safe,2025-08-23 18:43:26
Reninge,Belgium,50.95,2.783,21.03,Overcast clouds,5.63,⚠ Moderate,2025-08-23 18:43:28
Roesbrugge-Haringe,Belgium,50.917,2.617,20.72,Overcast clouds,5.34,⚠ Moderate,2025-08-23 18:43:29
Rieme,Belgium,51.167,3.783,20.08,Few clouds,5.33,⚠ Moderate,2025-08-23 18:43:31
Rijkevorsel,Belgium,51.35,4.767,19.18,Overcast clouds,3.73,✅ Safe,2025-08-23 18:43:33
Beringen,Belgium,51.05,5.217,19.01,Overcast clouds,3.88,✅ Safe,2025-08-23 18:43:35
Roeselare,Belgium,50.95,3.133,20.71,Broken clouds,6.03,⚠ Moderate,2025-08-23 18:43:36
Le Roeulx,Belgium,50.5,4.1,18.5,Overcast clouds,3.22,✅ Safe,2025-08-23 18:43:38
Roux,Belgium,50.433,4.383,18.06,Overcast clouds,2.48,✅ Safe,2025-08-23 18:43:40
Retie,Belgium,51.267,5.067,19.38,Clear sky,3.79,✅ Safe,2025-08-23 18:43:41
Ruien,Belgium,50.767,3.483,20.21,Overcast clouds,5.44,⚠ Moderate,2025-08-23 18:43:43
Ruisbroek,Belgium,50.783,4.3,19.7,Overcast clouds,4.16,✅ Safe,2025-08-23 18:43:45
Rumst,Belgium,51.083,4.417,19.61,Broken clouds,3.33,✅ Safe,2025-08-23 18:43:47
Ravels,Belgium,51.367,5.0,19.22,Scattered clouds,3.73,✅ Safe,2025-08-23 18:43:49
Sint-Andries,Belgium,51.183,3.183,20.19,Few clouds,6.14,⚠ Moderate,2025-08-23 18:43:51
Sint-Amands,Belgium,51.05,4.2,19.85,Broken clouds,4.54,✅ Safe,2025-08-23 18:43:52
Steenbrugge,Belgium,51.183,3.233,20.23,Few clouds,6.13,⚠ Moderate,2025-08-23 18:43:54
Stambruges,Belgium,50.5,3.717,19.79,Overcast clouds,3.15,✅ Safe,2025-08-23 18:43:56
Schilde,Belgium,51.233,4.567,19.59,Overcast clouds,3.19,✅ Safe,2025-08-23 18:43:57
Schoten,Belgium,51.25,4.5,19.59,Overcast clouds,3.16,✅ Safe,2025-08-23 18:43:59
Steendorp,Belgium,51.133,4.267,19.65,Overcast clouds,3.84,✅ Safe,2025-08-23 18:44:01
Soudromont,Belgium,50.517,4.25,19.1,Overcast clouds,3.09,✅ Safe,2025-08-23 18:44:03
Seneffe,Belgium,50.517,4.25,19.1,Overcast clouds,3.09,✅ Safe,2025-08-23 18:44:05
Seilles,Belgium,50.5,5.067,18.44,Overcast clouds,1.14,✅ Safe,2025-08-23 18:44:07
Sclaigneaux,Belgium,50.5,5.0,18.32,Overcast clouds,0.96,✅ Safe,2025-08-23 18:44:08
Schellebelle,Belgium,51.017,3.933,19.98,Broken clouds,5.17,⚠ Moderate,2025-08-23 18:44:10
Schelle,Belgium,51.133,4.333,19.75,Overcast clouds,3.56,✅ Safe,2025-08-23 18:44:11
Sint-Job-in-'t-Goor,Belgium,51.3,4.567,19.49,Overcast clouds,3.24,✅ Safe,2025-08-23 18:44:13
Sint-Jozef-Olen,Belgium,51.183,4.883,19.47,Broken clouds,3.75,✅ Safe,2025-08-23 18:44:14
Sint-Joris,Belgium,50.87122,5.27103,19.11,Broken clouds,2.75,✅ Safe,2025-08-23 18:44:16
Stokrooie,Belgium,50.967,5.267,19.33,Overcast clouds,3.28,✅ Safe,2025-08-23 18:44:18
Sint-Lenaarts,Belgium,51.35,4.683,19.44,Overcast clouds,3.55,✅ Safe,2025-08-23 18:44:20
Sclayn,Belgium,50.483,5.033,18.81,Overcast clouds,1.01,✅ Safe,2025-08-23 18:44:22
Sint-Martens-Latem,Belgium,51.017,3.633,20.07,Scattered clouds,5.39,⚠ Moderate,2025-08-23 18:44:23
Schoonaarde,Belgium,51.0,4.017,19.89,Broken clouds,5.24,⚠ Moderate,2025-08-23 18:44:25
Scheepsdale,Belgium,51.217,3.2,20.27,Few clouds,6.04,⚠ Moderate,2025-08-23 18:44:27
Spiere (Espierres),Belgium,50.717,3.35,20.26,Overcast clouds,4.49,✅ Safe,2025-08-23 18:44:29
Snaaskerke,Belgium,51.183,2.933,20.42,Few clouds,6.25,⚠ Moderate,2025-08-23 18:44:30
Sclessin,Belgium,50.617,5.55,18.45,Broken clouds,1.14,✅ Safe,2025-08-23 18:44:32
Ruisbroek,Belgium,51.083,4.333,19.77,Broken clouds,3.63,✅ Safe,2025-08-23 18:44:34
Stevensvennen,Belgium,51.217,5.233,19.24,Few clouds,4.12,✅ Safe,2025-08-23 18:44:36
Tournebride,Belgium,50.9,5.683,19.07,Broken clouds,1.63,✅ Safe,2025-08-23 18:44:37
Terdonk,Belgium,51.15,3.783,19.99,Few clouds,5.33,⚠ Moderate,2025-08-23 18:44:39
Ternat,Belgium,50.867,4.183,19.77,Overcast clouds,4.51,✅ Safe,2025-08-23 18:44:40
Tessenderlo,Belgium,51.067,5.083,19.42,Broken clouds,4.14,✅ Safe,2025-08-23 18:44:42
Tertre,Belgium,50.467,3.8,19.8,Overcast clouds,3.03,✅ Safe,2025-08-23 18:44:44
Tergnee,Belgium,50.433,4.55,18.68,Overcast clouds,1.81,✅ Safe,2025-08-23 18:44:46
Tongerlo,Belgium,51.133,5.667,19.14,Scattered clouds,4.1,✅ Safe,2025-08-23 18:44:48
Terhagen,Belgium,51.083,4.4,19.61,Broken clouds,3.33,✅ Safe,2025-08-23 18:44:50
Thieu,Belgium,50.467,4.083,19.49,Overcast clouds,3.2,✅ Safe,2025-08-23 18:44:52
Tihange,Belgium,50.533,5.267,19.06,Overcast clouds,1.53,✅ Safe,2025-08-23 18:44:53
Thuin,Belgium,50.333,4.283,18.97,Overcast clouds,2.57,✅ Safe,2025-08-23 18:44:55
Tielrode,Belgium,51.117,4.183,19.66,Broken clouds,4.44,✅ Safe,2025-08-23 18:44:57
Tildonk,Belgium,50.95,4.633,19.61,Overcast clouds,4.15,✅ Safe,2025-08-23 18:44:59
Tamines,Belgium,50.433,4.6,18.9,Overcast clouds,1.49,✅ Safe,2025-08-23 18:45:01
Tournai (Doornik),Belgium,50.6,3.383,20.13,Overcast clouds,3.83,✅ Safe,2025-08-23 18:45:02
Temse,Belgium,51.133,4.217,19.67,Broken clouds,4.19,✅ Safe,2025-08-23 18:45:04
Tourinnes-St-Lambert,Belgium,50.633,4.717,18.77,Overcast clouds,3.13,✅ Safe,2025-08-23 18:45:06
Turnhout,Belgium,51.317,4.95,19.37,Scattered clouds,3.71,✅ Safe,2025-08-23 18:45:08
Uitbergen,Belgium,51.017,3.95,19.96,Broken clouds,5.23,⚠ Moderate,2025-08-23 18:45:09
Vaux-sur-Sure,Belgium,49.91667,5.58333,16.48,Overcast clouds,4.14,✅ Safe,2025-08-23 18:45:11
Verbrande Brug,Belgium,50.95,4.417,19.7,Broken clouds,3.96,✅ Safe,2025-08-23 18:45:13
Veurne,Belgium,51.067,2.667,20.51,Broken clouds,5.87,⚠ Moderate,2025-08-23 18:45:14
Virginal-Samme,Belgium,50.633,4.183,19.32,Overcast clouds,3.41,✅ Safe,2025-08-23 18:45:16
Vroenhoven,Belgium,50.817,5.633,18.83,Broken clouds,1.19,✅ Safe,2025-08-23 18:45:17
Vilvoorde,Belgium,50.933,4.433,19.7,Broken clouds,3.96,✅ Safe,2025-08-23 18:45:19
Sankt Vith,Belgium,50.2788486,6.1273655,16.06,Overcast clouds,2.71,✅ Safe,2025-08-23 18:45:21
Ville-sur-Haine,Belgium,50.467,4.05,19.7,Overcast clouds,3.19,✅ Safe,2025-08-23 18:45:22
Viersel,Belgium,51.183,4.633,19.59,Overcast clouds,3.32,✅ Safe,2025-08-23 18:45:23
Veldwezelt,Belgium,50.867,5.633,18.94,Broken clouds,1.45,✅ Safe,2025-08-23 18:45:25
Waasmunster,Belgium,51.1,4.083,19.83,Scattered clouds,5.17,⚠ Moderate,2025-08-23 18:45:27
Wanze,Belgium,50.533,5.217,18.09,Overcast clouds,1.44,✅ Safe,2025-08-23 18:45:28
Waregem,Belgium,50.883,3.417,20.22,Broken clouds,6.1,⚠ Moderate,2025-08-23 18:45:30
Wondelgem,Belgium,51.083,3.717,20.04,Scattered clouds,5.17,⚠ Moderate,2025-08-23 18:45:32
Wingene,Belgium,51.067,3.267,20.23,Scattered clouds,6.46,⚠ Moderate,2025-08-23 18:45:34
Wellen,Belgium,50.85,5.317,19.14,Broken clouds,2.45,✅ Safe,2025-08-23 18:45:35
Wervik,Belgium,50.783,3.033,20.45,Overcast clouds,4.72,✅ Safe,2025-08-23 18:45:37
Wetteren,Belgium,51.0,3.883,19.97,Broken clouds,4.92,✅ Safe,2025-08-23 18:45:39
Wevelgem,Belgium,50.8,3.167,20.35,Overcast clouds,4.76,✅ Safe,2025-08-23 18:45:40
Wijgmaal,Belgium,50.933,4.7,19.61,Overcast clouds,4.16,✅ Safe,2025-08-23 18:45:42
Wichelen,Belgium,51.0,3.983,19.91,Broken clouds,5.23,⚠ Moderate,2025-08-23 18:45:43
Wepion,Belgium,50.417,4.867,19.0,Overcast clouds,1.03,✅ Safe,2025-08-23 18:45:45
Wiers,Belgium,50.5,3.533,20.13,Overcast clouds,3.29,✅ Safe,2025-08-23 18:45:47
Wijnegem,Belgium,51.233,4.533,19.59,Overcast clouds,3.16,✅ Safe,2025-08-23 18:45:48
Waulsort,Belgium,50.217,4.867,18.42,Overcast clouds,2.64,✅ Safe,2025-08-23 18:45:50
Wandre,Belgium,50.667,5.65,18.97,Broken clouds,0.7,✅ Safe,2025-08-23 18:45:51
Wintham,Belgium,51.1,4.3,19.76,Overcast clouds,3.73,✅ Safe,2025-08-23 18:45:53
Ivoz-Ramet,Belgium,50.583,5.433,18.99,Broken clouds,1.41,✅ Safe,2025-08-23 18:45:55
Yvoir,Belgium,50.333,4.883,18.9,Overcast clouds,1.87,✅ Safe,2025-08-23 18:45:57
Zandbergen,Belgium,50.8,3.967,19.9,Overcast clouds,4.42,✅ Safe,2025-08-23 18:45:59
Seraing,Belgium,50.6,5.483,18.96,Broken clouds,1.24,✅ Safe,2025-08-23 18:46:00
Zingem,Belgium,50.9,3.65,20.08,Broken clouds,5.35,⚠ Moderate,2025-08-23 18:46:02
Zele,Belgium,51.067,4.033,19.9,Broken clouds,5.3,⚠ Moderate,2025-08-23 18:46:04
Zolder,Belgium,51.017,5.3,19.28,Overcast clouds,3.45,✅ Safe,2025-08-23 18:46:05
Zomergem,Belgium,51.117,3.55,20.11,Few clouds,6.19,⚠ Moderate,2025-08-23 18:46:07
Zutendaal,Belgium,50.933,5.567,18.85,Broken clouds,2.01,✅ Safe,2025-08-23 18:46:08
Zulte,Belgium,50.917,3.433,20.24,Broken clouds,6.24,⚠ Moderate,2025-08-23 18:46:10
Zuun (Zuen),Belgium,50.783,4.267,19.59,Overcast clouds,4.14,✅ Safe,2025-08-23 18:46:12
Zwevegem,Belgium,50.8,3.333,20.24,Overcast clouds,5.1,⚠ Moderate,2025-08-23 18:46:13
Zwijndrecht,Belgium,51.217,4.333,19.69,Overcast clouds,3.49,✅ Safe,2025-08-23 18:46:15
Zwijnaarde,Belgium,51.0,3.717,20.06,Scattered clouds,4.98,✅ Safe,2025-08-23 18:46:17
