Port,Country,Latitude,Longitude,Temperature (°C),Weather,Wind (m/s),Safety Status,Updated_At
Veere,Estonia,58.4667,22.05,14.94,Overcast clouds,9.94,⚠ Moderate,2025-08-23 19:20:01
Veere Vanasadam,Estonia,58.4667,22.05,14.94,Overcast clouds,9.94,⚠ Moderate,2025-08-23 19:20:03
Vene-Balti,Estonia,59.45,24.65,15.12,Overcast clouds,1.47,✅ Safe,2025-08-23 19:20:05
Vergi,Estonia,58.6,26.1,14.39,Light rain,3.13,✅ Safe,2025-08-23 19:20:06
Viinistu Sadam,Estonia,59.65,25.75,14.77,Overcast clouds,0.69,✅ Safe,2025-08-23 19:20:08
Vikati Sadam,Estonia,58.3667,21.8667,15.5,Overcast clouds,10.15,⚡ Dangerous,2025-08-23 19:20:11
Virtsu,Estonia,58.5833,23.5167,15.26,Scattered clouds,3.63,✅ Safe,2025-08-23 19:20:12
Virtsu Kalasadam,Estonia,58.5833,23.5167,15.26,Scattered clouds,3.63,✅ Safe,2025-08-23 19:20:14
Virtsu Vanasadam,Estonia,58.5833,23.5667,14.69,Scattered clouds,3.17,✅ Safe,2025-08-23 19:20:16
Voidu,Estonia,58.3167,24.0167,14.71,Clear sky,4.17,✅ Safe,2025-08-23 19:20:18
Voiste,Estonia,58.2167,24.4667,14.98,Scattered clouds,7.44,⚠ Moderate,2025-08-23 19:20:20
Voopsu,Estonia,58.0833,27.55,15.59,Few clouds,4.92,✅ Safe,2025-08-23 19:20:21
Vorkaia,Estonia,58.6833,23.2,15.37,Light rain,6.58,⚠ Moderate,2025-08-23 19:20:23
Vosu,Estonia,59.5833,25.9667,14.57,Overcast clouds,0.35,✅ Safe,2025-08-23 19:20:25
Westmeri,Estonia,58.9667,23.5167,15.32,Moderate rain,5.07,⚠ Moderate,2025-08-23 19:20:27
Westmeri Jahisadam,Estonia,58.9667,23.5333,14.69,Moderate rain,4.49,✅ Safe,2025-08-23 19:20:28
Aadamiansu,Estonia,59.65,25.68333,15.34,Overcast clouds,0.74,✅ Safe,2025-08-23 19:20:30
Aa,Estonia,59.43333,27.15,14.56,Moderate rain,1.78,✅ Safe,2025-08-23 19:20:32
Abaja,Estonia,58.36667,22.01667,15.57,Overcast clouds,9.08,⚠ Moderate,2025-08-23 19:20:34
Abula,Estonia,58.43333,22.11667,15.54,Overcast clouds,8.62,⚠ Moderate,2025-08-23 19:20:36
Ado-Kusta,Estonia,59.61667,25.78333,14.64,Overcast clouds,0.45,✅ Safe,2025-08-23 19:20:37
Ado-Peetri,Estonia,59.61667,25.76667,14.64,Overcast clouds,0.45,✅ Safe,2025-08-23 19:20:39
Andrese,Estonia,58.26667,26.15,14.62,Overcast clouds,5.53,⚠ Moderate,2025-08-23 19:20:41
Ahunapalu,Estonia,58.33333,27.28333,15.37,Scattered clouds,4.91,✅ Safe,2025-08-23 19:20:42
Altja,Estonia,59.58333,26.11667,15.12,Overcast clouds,0.84,✅ Safe,2025-08-23 19:20:44
Ajaotsa,Estonia,59.56667,25.65,15.09,Overcast clouds,0.68,✅ Safe,2025-08-23 19:20:45
Aljava,Estonia,58.55,23.18333,14.77,Few clouds,3.48,✅ Safe,2025-08-23 19:20:47
Ala-Vagula,Estonia,57.83333,26.93333,14.75,Scattered clouds,4.29,✅ Safe,2025-08-23 19:20:49
Alliklepa,Estonia,59.28333,23.8,15.64,Overcast clouds,2.91,✅ Safe,2025-08-23 19:20:51
Alliku,Estonia,58.23333,25.98333,14.69,Broken clouds,5.81,⚠ Moderate,2025-08-23 19:20:53
Alla,Estonia,58.41667,23.11667,14.89,Scattered clouds,1.75,✅ Safe,2025-08-23 19:20:55
Alajoe Saare kinnistu,Estonia,59.01667,27.43333,15.12,Broken clouds,5.38,⚠ Moderate,2025-08-23 19:20:57
